order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
51209,4832,40,Pune,Evening,Weekday,Biryani,Breakfast,Mid-range,1473,No,67,9,3,No,Lazy,High,Alone,Yes
51210,4280,43,Mumbai,Night,Weekend,Fast Food,Lunch,Mid-range,1321,No,46,12,1,No,Stressed,High,Alone,Yes
51211,4168,25,Mumbai,Evening,Weekend,Desserts,Snacks,Budget,758,No,37,12,5,No,Lazy,High,Partner,Yes
51212,4802,44,Mumbai,Night,Weekday,Chinese,Snacks,Budget,633,No,61,3,2,No,Stressed,High,Family,Yes
51213,4344,37,Mumbai,Night,Weekday,South Indian,Lunch,Premium,1409,No,62,5,4,No,Lazy,Medium,Family,Yes
51214,4802,28,Delhi,Night,Weekday,South Indian,Dinner,Budget,469,No,22,7,1,No,Stressed,Medium,Alone,No
51215,4141,26,Bangalore,Night,Weekday,North Indian,Dinner,Mid-range,405,Yes,92,10,2,No,Happy,Low,Partner,Yes
51216,4852,31,Hyderabad,Afternoon,Weekday,North Indian,Snacks,Premium,938,Yes,17,5,2,No,Celebrating,Medium,Alone,No
51217,4212,35,Bangalore,Morning,Weekday,Chinese,Lunch,Premium,668,No,18,9,5,No,Lazy,High,Partner,Yes
51218,4443,49,Hyderabad,Morning,Weekend,South Indian,Lunch,Mid-range,541,No,62,12,1,No,Happy,Medium,Partner,Yes
51219,4078,48,Bangalore,Evening,Weekend,South Indian,Dinner,Premium,730,No,58,11,4,No,Lazy,Medium,Friends,Yes
51220,4087,38,Mumbai,Morning,Weekday,South Indian,Breakfast,Mid-range,1288,Yes,72,4,4,No,Celebrating,High,Family,Yes
51221,4908,38,Pune,Evening,Weekday,South Indian,Lunch,Premium,1341,No,23,13,4,No,Lazy,High,Alone,No
51222,4265,50,Pune,Evening,Weekend,Desserts,Lunch,Premium,862,No,76,11,4,No,Lazy,High,Partner,Yes
51223,4306,24,Mumbai,Night,Weekday,North Indian,Dinner,Budget,933,Yes,97,3,1,No,Lazy,Medium,Alone,No
51224,4233,45,Hyderabad,Morning,Weekend,Chinese,Snacks,Premium,723,Yes,25,1,2,No,Celebrating,High,Alone,No
51225,4964,27,Hyderabad,Afternoon,Weekend,Chinese,Lunch,Mid-range,119,No,19,12,1,No,Celebrating,Low,Alone,No
51226,4431,23,Mumbai,Afternoon,Weekend,North Indian,Breakfast,Budget,212,No,35,6,1,No,Stressed,High,Friends,No
51227,4829,34,Delhi,Evening,Weekday,Desserts,Dinner,Premium,784,Yes,35,11,1,No,Happy,Medium,Alone,Yes
51228,4046,32,Bangalore,Night,Weekend,Chinese,Snacks,Budget,647,Yes,70,13,2,No,Happy,High,Alone,Yes
51229,4983,28,Delhi,Evening,Weekday,Biryani,Lunch,Mid-range,930,No,43,7,2,No,Lazy,Medium,Friends,Yes
51230,4080,48,Pune,Morning,Weekend,South Indian,Breakfast,Premium,132,Yes,45,5,1,No,Stressed,Medium,Partner,Yes
51231,4966,29,Mumbai,Evening,Weekend,Chinese,Snacks,Premium,952,Yes,19,7,3,No,Lazy,High,Friends,Yes
51232,4126,29,Delhi,Morning,Weekend,Biryani,Snacks,Premium,753,Yes,86,14,4,No,Celebrating,High,Family,No
51233,4844,35,Hyderabad,Afternoon,Weekday,Desserts,Snacks,Mid-range,1387,Yes,21,12,5,No,Lazy,Medium,Partner,No
51234,4509,30,Delhi,Afternoon,Weekday,Fast Food,Breakfast,Mid-range,536,No,62,12,1,No,Celebrating,High,Alone,No
51235,4642,26,Mumbai,Evening,Weekend,Desserts,Dinner,Budget,669,No,54,4,3,No,Celebrating,Medium,Partner,No
51236,4806,22,Delhi,Morning,Weekday,Biryani,Snacks,Budget,664,Yes,84,6,1,No,Lazy,Medium,Friends,No
51237,4045,40,Hyderabad,Evening,Weekday,Fast Food,Snacks,Mid-range,1009,No,55,5,2,No,Stressed,Low,Friends,Yes
51238,4505,24,Bangalore,Night,Weekday,South Indian,Snacks,Budget,1350,Yes,93,7,1,No,Stressed,High,Alone,Yes
51239,4294,48,Mumbai,Afternoon,Weekend,South Indian,Breakfast,Budget,1331,No,64,3,3,No,Stressed,High,Friends,No
51240,4864,35,Mumbai,Evening,Weekend,South Indian,Breakfast,Premium,467,No,74,3,4,No,Lazy,High,Friends,No
51241,4325,46,Hyderabad,Afternoon,Weekday,North Indian,Lunch,Premium,1089,Yes,100,2,1,No,Happy,Medium,Friends,No
51242,4946,46,Delhi,Afternoon,Weekend,North Indian,Breakfast,Premium,156,No,76,7,2,No,Celebrating,High,Family,Yes
51243,4121,34,Delhi,Night,Weekday,South Indian,Breakfast,Mid-range,104,No,98,5,1,No,Happy,Low,Alone,Yes
51244,4120,20,Mumbai,Evening,Weekend,Biryani,Dinner,Mid-range,931,Yes,32,3,5,No,Happy,Medium,Partner,No
51245,4353,47,Bangalore,Morning,Weekday,Chinese,Breakfast,Premium,831,Yes,99,4,4,No,Celebrating,Low,Alone,No
51246,4261,42,Delhi,Afternoon,Weekday,South Indian,Breakfast,Budget,891,Yes,57,9,2,No,Stressed,Medium,Friends,No
51247,4901,37,Mumbai,Night,Weekday,South Indian,Dinner,Budget,1301,Yes,30,10,5,No,Celebrating,Medium,Family,No
51248,4580,46,Mumbai,Evening,Weekday,Chinese,Lunch,Premium,458,No,26,9,5,No,Lazy,Low,Friends,Yes
51249,4211,19,Hyderabad,Evening,Weekend,South Indian,Lunch,Budget,1462,Yes,100,5,2,No,Stressed,Low,Family,No
51250,4124,32,Chandigarh,Afternoon,Weekend,Biryani,Breakfast,Premium,1106,No,100,14,5,No,Lazy,High,Partner,No
51251,4073,43,Mumbai,Afternoon,Weekday,Fast Food,Snacks,Premium,848,No,52,1,3,No,Lazy,High,Alone,No
51252,4441,20,Hyderabad,Night,Weekend,Desserts,Lunch,Mid-range,1172,No,68,12,4,No,Stressed,Low,Friends,No
51253,4661,35,Pune,Morning,Weekday,South Indian,Snacks,Budget,575,Yes,46,12,4,No,Happy,Low,Alone,No
51254,4987,19,Chandigarh,Night,Weekend,North Indian,Snacks,Budget,219,No,2,3,1,No,Celebrating,Low,Alone,No
51255,4162,22,Bangalore,Afternoon,Weekend,Biryani,Dinner,Premium,736,No,3,6,5,No,Stressed,High,Family,Yes
51256,4282,43,Bangalore,Afternoon,Weekend,South Indian,Lunch,Premium,317,Yes,8,5,5,No,Lazy,Low,Family,Yes
51257,4870,42,Bangalore,Afternoon,Weekend,South Indian,Lunch,Budget,1213,Yes,56,5,3,No,Celebrating,Low,Partner,Yes
51258,4368,35,Pune,Afternoon,Weekday,Biryani,Lunch,Mid-range,767,No,89,14,3,No,Celebrating,High,Alone,Yes
51259,4099,45,Mumbai,Morning,Weekday,South Indian,Snacks,Premium,488,Yes,70,3,2,No,Celebrating,Low,Alone,Yes
51260,4574,18,Mumbai,Morning,Weekend,North Indian,Snacks,Mid-range,352,Yes,57,11,1,No,Stressed,High,Alone,No
51261,4881,30,Delhi,Afternoon,Weekend,South Indian,Snacks,Budget,365,No,93,3,2,No,Happy,Medium,Family,Yes
51262,4298,27,Chandigarh,Night,Weekend,Desserts,Lunch,Budget,1386,No,72,4,5,No,Lazy,Medium,Partner,Yes
51263,4232,34,Delhi,Evening,Weekday,Biryani,Breakfast,Premium,1109,No,70,6,2,No,Celebrating,High,Friends,Yes
51264,4949,47,Mumbai,Morning,Weekday,Biryani,Dinner,Mid-range,625,No,51,4,3,No,Stressed,High,Friends,No
51265,4406,26,Pune,Afternoon,Weekday,Fast Food,Snacks,Mid-range,836,Yes,50,8,4,No,Celebrating,Medium,Friends,No
51266,4770,39,Delhi,Afternoon,Weekday,Biryani,Snacks,Budget,609,Yes,17,14,2,No,Stressed,Medium,Partner,No
51267,4257,39,Mumbai,Evening,Weekend,Fast Food,Snacks,Premium,284,Yes,82,6,3,No,Happy,Medium,Partner,Yes
51268,4741,27,Bangalore,Afternoon,Weekend,South Indian,Lunch,Budget,554,Yes,76,3,5,No,Lazy,High,Alone,Yes
51269,4469,24,Chandigarh,Evening,Weekday,Fast Food,Snacks,Premium,646,Yes,67,4,5,No,Stressed,Medium,Partner,Yes
51270,4297,34,Chandigarh,Morning,Weekend,Desserts,Dinner,Budget,512,No,49,13,3,No,Lazy,Medium,Family,No
51271,4817,23,Mumbai,Evening,Weekend,Chinese,Breakfast,Premium,1308,Yes,13,11,1,No,Celebrating,Medium,Friends,No
51272,4084,29,Hyderabad,Evening,Weekend,South Indian,Breakfast,Mid-range,1313,Yes,91,5,4,No,Celebrating,High,Partner,Yes
51273,4563,39,Hyderabad,Evening,Weekend,North Indian,Snacks,Budget,573,Yes,13,11,3,No,Celebrating,Medium,Friends,No
51274,4780,24,Chandigarh,Afternoon,Weekend,Desserts,Lunch,Budget,1419,Yes,82,10,3,No,Lazy,Low,Friends,No
51275,4037,44,Pune,Afternoon,Weekend,North Indian,Snacks,Budget,137,No,43,4,5,No,Lazy,Low,Partner,No
51276,4101,34,Bangalore,Evening,Weekday,South Indian,Lunch,Budget,765,No,23,5,1,No,Stressed,Low,Family,No
51277,4032,22,Delhi,Evening,Weekday,Biryani,Snacks,Premium,546,Yes,65,14,5,No,Happy,Low,Friends,Yes
51278,4060,50,Bangalore,Night,Weekend,Desserts,Lunch,Mid-range,615,Yes,95,7,5,No,Stressed,Low,Friends,No
51279,4223,18,Bangalore,Night,Weekend,Desserts,Snacks,Budget,1486,Yes,80,10,3,No,Lazy,Medium,Family,Yes
51280,4344,24,Delhi,Night,Weekday,Fast Food,Dinner,Budget,202,Yes,89,6,5,No,Happy,Medium,Family,No
51281,4066,36,Delhi,Night,Weekday,South Indian,Snacks,Mid-range,593,No,95,6,1,No,Stressed,Low,Partner,Yes
51282,4773,40,Hyderabad,Afternoon,Weekday,Biryani,Breakfast,Mid-range,1151,Yes,11,1,2,No,Celebrating,Medium,Friends,Yes
51283,4821,47,Pune,Afternoon,Weekend,Fast Food,Dinner,Premium,304,Yes,88,8,1,No,Happy,High,Partner,No
51284,4469,25,Hyderabad,Afternoon,Weekend,Fast Food,Snacks,Mid-range,244,Yes,92,4,5,No,Celebrating,Low,Family,No
51285,4215,50,Delhi,Night,Weekday,South Indian,Breakfast,Mid-range,876,No,39,9,5,No,Happy,Medium,Partner,Yes
51286,4290,40,Pune,Afternoon,Weekend,Fast Food,Lunch,Mid-range,1029,No,28,3,5,No,Lazy,Medium,Family,No
51287,4957,44,Pune,Afternoon,Weekend,Biryani,Breakfast,Mid-range,932,Yes,46,11,5,No,Happy,High,Friends,No
51288,4487,49,Pune,Night,Weekend,Fast Food,Snacks,Premium,1180,No,10,11,1,No,Celebrating,Medium,Friends,No
51289,4147,30,Delhi,Morning,Weekend,Desserts,Dinner,Mid-range,661,Yes,52,9,3,No,Stressed,High,Partner,Yes
51290,4816,38,Pune,Afternoon,Weekend,Fast Food,Breakfast,Mid-range,1161,No,6,5,4,No,Happy,High,Friends,No
51291,4208,35,Hyderabad,Night,Weekend,Desserts,Dinner,Premium,312,No,86,2,4,No,Lazy,Medium,Alone,No
51292,4578,33,Pune,Night,Weekday,Chinese,Snacks,Mid-range,1131,No,9,3,1,No,Happy,Medium,Family,Yes
51293,4421,29,Chandigarh,Morning,Weekend,South Indian,Snacks,Mid-range,451,Yes,96,3,1,No,Celebrating,High,Partner,No
51294,4726,43,Pune,Night,Weekday,North Indian,Lunch,Budget,655,No,26,2,1,No,Happy,High,Partner,No
51295,4268,48,Mumbai,Morning,Weekend,Desserts,Lunch,Premium,651,No,86,2,4,No,Lazy,High,Alone,No
51296,4528,26,Chandigarh,Night,Weekend,Biryani,Snacks,Mid-range,1315,Yes,64,2,5,No,Happy,Low,Alone,No
51297,4521,27,Bangalore,Afternoon,Weekend,South Indian,Breakfast,Premium,109,No,21,6,3,No,Stressed,Medium,Family,Yes
51298,4675,20,Pune,Afternoon,Weekend,North Indian,Dinner,Premium,1257,Yes,61,6,3,No,Lazy,High,Partner,No
51299,4137,27,Mumbai,Evening,Weekday,North Indian,Dinner,Mid-range,1153,No,27,8,5,No,Lazy,High,Friends,No
51300,4548,25,Hyderabad,Morning,Weekend,Fast Food,Breakfast,Mid-range,463,Yes,36,12,3,No,Stressed,Low,Alone,No
51301,4675,24,Hyderabad,Evening,Weekend,Desserts,Dinner,Budget,1430,No,89,13,1,No,Lazy,Low,Friends,Yes
51302,4792,48,Bangalore,Morning,Weekend,Desserts,Breakfast,Budget,849,No,37,6,1,No,Happy,High,Alone,Yes
51303,4892,38,Hyderabad,Morning,Weekday,Biryani,Dinner,Mid-range,121,No,32,10,4,No,Stressed,Low,Partner,Yes
51304,4527,49,Chandigarh,Night,Weekday,Biryani,Breakfast,Mid-range,1487,Yes,39,8,3,No,Happy,High,Friends,No
51305,4783,30,Delhi,Afternoon,Weekday,Desserts,Lunch,Budget,583,Yes,30,8,1,No,Celebrating,Low,Partner,No
51306,4008,44,Pune,Morning,Weekday,Chinese,Dinner,Budget,921,Yes,83,5,2,No,Celebrating,Low,Alone,Yes
51307,4854,26,Mumbai,Afternoon,Weekend,South Indian,Dinner,Premium,600,Yes,74,11,3,No,Celebrating,High,Family,Yes
51308,4487,40,Pune,Afternoon,Weekday,Chinese,Snacks,Mid-range,972,Yes,11,8,1,No,Stressed,Medium,Family,No
51309,4149,29,Chandigarh,Morning,Weekend,Fast Food,Breakfast,Budget,1293,No,57,9,3,No,Lazy,High,Alone,No
51310,4535,29,Hyderabad,Night,Weekday,Biryani,Snacks,Budget,169,No,69,10,2,No,Lazy,High,Partner,No
51311,4268,26,Delhi,Morning,Weekend,Desserts,Breakfast,Budget,1004,No,80,5,5,No,Lazy,Medium,Family,No
51312,4315,21,Bangalore,Morning,Weekend,South Indian,Dinner,Budget,1496,No,76,13,2,No,Stressed,High,Family,No
51313,4201,31,Chandigarh,Morning,Weekday,Biryani,Lunch,Mid-range,945,No,26,11,3,No,Lazy,Low,Friends,No
51314,4098,27,Hyderabad,Night,Weekday,North Indian,Breakfast,Mid-range,1424,No,88,11,4,No,Lazy,Medium,Alone,Yes
51315,4866,47,Mumbai,Night,Weekend,Chinese,Lunch,Budget,222,No,83,12,4,No,Stressed,Low,Family,Yes
51316,4659,18,Pune,Night,Weekday,South Indian,Dinner,Budget,349,Yes,20,4,3,No,Happy,Low,Partner,No
51317,4900,42,Hyderabad,Evening,Weekday,Biryani,Breakfast,Mid-range,838,No,83,14,1,No,Celebrating,Low,Family,No
51318,4752,40,Delhi,Afternoon,Weekday,South Indian,Breakfast,Premium,119,Yes,70,6,4,No,Stressed,Medium,Friends,No
51319,4062,42,Chandigarh,Afternoon,Weekend,Desserts,Dinner,Premium,1200,No,2,7,5,No,Lazy,High,Friends,No
51320,4347,26,Hyderabad,Morning,Weekday,Chinese,Lunch,Budget,1439,Yes,21,6,4,No,Celebrating,High,Friends,No
51321,4659,22,Delhi,Morning,Weekend,North Indian,Snacks,Premium,1420,No,64,12,2,No,Stressed,Low,Family,Yes
51322,4075,24,Bangalore,Afternoon,Weekend,Biryani,Breakfast,Premium,777,No,76,4,2,No,Stressed,Medium,Partner,Yes
51323,4518,24,Pune,Evening,Weekday,Biryani,Snacks,Budget,448,Yes,21,7,3,No,Happy,Medium,Alone,No
51324,4679,22,Chandigarh,Night,Weekend,Chinese,Dinner,Mid-range,188,No,33,11,3,No,Happy,High,Family,No
51325,4665,26,Chandigarh,Morning,Weekday,Desserts,Lunch,Budget,763,Yes,23,6,2,No,Stressed,High,Family,No
51326,4165,18,Hyderabad,Afternoon,Weekend,Fast Food,Lunch,Budget,1334,Yes,68,13,1,No,Celebrating,High,Family,Yes
51327,4377,37,Bangalore,Night,Weekend,North Indian,Dinner,Mid-range,1082,Yes,46,4,5,No,Celebrating,Low,Family,No
51328,4114,40,Chandigarh,Afternoon,Weekday,South Indian,Dinner,Premium,799,No,81,5,1,No,Lazy,Medium,Friends,Yes
51329,4930,39,Hyderabad,Evening,Weekend,Desserts,Lunch,Premium,1483,No,16,3,4,No,Stressed,Medium,Partner,No
51330,4174,48,Mumbai,Evening,Weekday,South Indian,Lunch,Mid-range,312,Yes,45,6,1,No,Happy,Medium,Friends,No
51331,4684,48,Bangalore,Evening,Weekday,North Indian,Breakfast,Budget,755,No,54,7,4,No,Happy,High,Family,No
51332,4934,39,Chandigarh,Evening,Weekend,North Indian,Snacks,Budget,754,Yes,35,11,2,No,Happy,High,Friends,Yes
51333,4355,23,Delhi,Night,Weekend,Chinese,Lunch,Premium,198,No,30,3,4,No,Happy,High,Alone,No
51334,4669,26,Bangalore,Evening,Weekday,North Indian,Lunch,Premium,1485,Yes,24,9,3,No,Stressed,High,Friends,Yes
51335,4246,24,Chandigarh,Afternoon,Weekend,Fast Food,Dinner,Mid-range,712,Yes,19,3,1,No,Stressed,Medium,Partner,No
51336,4745,20,Pune,Afternoon,Weekend,Desserts,Breakfast,Budget,362,Yes,98,14,4,No,Lazy,High,Alone,Yes
51337,4043,41,Mumbai,Night,Weekday,Biryani,Dinner,Premium,714,Yes,64,1,1,No,Stressed,High,Partner,No
51338,4182,29,Pune,Night,Weekday,Desserts,Breakfast,Premium,816,No,77,9,3,No,Celebrating,Medium,Alone,No
51339,4440,46,Delhi,Afternoon,Weekday,Desserts,Breakfast,Premium,1264,No,74,4,3,No,Stressed,Low,Alone,Yes
51340,4475,48,Chandigarh,Evening,Weekend,Chinese,Snacks,Budget,718,No,37,11,2,No,Lazy,High,Alone,No
51341,4246,19,Hyderabad,Morning,Weekend,Fast Food,Lunch,Premium,1169,No,74,9,2,No,Lazy,High,Friends,Yes
51342,4060,44,Mumbai,Night,Weekend,South Indian,Dinner,Mid-range,169,No,53,3,3,No,Stressed,Medium,Alone,Yes
51343,4006,27,Pune,Evening,Weekday,Fast Food,Breakfast,Budget,738,No,92,14,2,No,Stressed,Medium,Partner,Yes
51344,4912,26,Hyderabad,Evening,Weekday,Chinese,Breakfast,Premium,1090,Yes,10,14,4,No,Lazy,High,Family,No
51345,4949,18,Delhi,Evening,Weekday,Fast Food,Breakfast,Budget,387,No,4,5,3,No,Stressed,Low,Partner,Yes
51346,4626,50,Mumbai,Evening,Weekend,North Indian,Dinner,Budget,125,No,91,14,2,No,Happy,High,Friends,Yes
51347,4944,45,Pune,Morning,Weekend,South Indian,Breakfast,Budget,230,Yes,15,5,1,No,Lazy,High,Partner,No
51348,4884,33,Pune,Afternoon,Weekend,Biryani,Dinner,Budget,1072,Yes,23,1,3,No,Stressed,Medium,Family,No
51349,4109,18,Delhi,Evening,Weekday,North Indian,Snacks,Premium,694,No,10,11,3,No,Celebrating,Low,Partner,No
51350,4384,24,Bangalore,Evening,Weekend,South Indian,Lunch,Premium,1040,Yes,77,13,2,No,Lazy,Medium,Family,Yes
51351,4793,26,Chandigarh,Night,Weekday,Biryani,Dinner,Premium,684,No,99,1,5,No,Celebrating,High,Alone,Yes
51352,4764,41,Mumbai,Afternoon,Weekday,South Indian,Breakfast,Premium,199,Yes,25,7,5,No,Stressed,Medium,Family,Yes
51353,4428,50,Delhi,Afternoon,Weekday,North Indian,Snacks,Premium,749,No,96,12,4,No,Happy,Low,Family,Yes
51354,4832,46,Hyderabad,Morning,Weekend,Desserts,Snacks,Premium,421,No,27,4,1,No,Lazy,Low,Alone,No
51355,4172,39,Mumbai,Afternoon,Weekday,North Indian,Lunch,Mid-range,983,No,83,8,5,No,Stressed,Low,Friends,Yes
51356,4437,34,Chandigarh,Night,Weekend,Desserts,Lunch,Mid-range,269,No,99,7,3,No,Lazy,High,Friends,Yes
51357,4898,37,Hyderabad,Morning,Weekend,Chinese,Snacks,Premium,1488,Yes,18,5,2,No,Happy,High,Family,Yes
51358,4304,19,Hyderabad,Night,Weekend,Chinese,Dinner,Mid-range,796,Yes,73,2,1,No,Celebrating,Medium,Partner,Yes
51359,4480,39,Mumbai,Afternoon,Weekday,Fast Food,Lunch,Mid-range,763,No,88,7,4,No,Happy,High,Alone,No
51360,4237,28,Pune,Evening,Weekend,Desserts,Dinner,Budget,853,Yes,21,1,4,No,Stressed,High,Partner,Yes
51361,4575,24,Hyderabad,Night,Weekend,Chinese,Breakfast,Budget,1023,No,85,10,3,No,Stressed,High,Friends,Yes
51362,4998,35,Pune,Night,Weekday,North Indian,Dinner,Budget,1079,Yes,38,10,1,No,Stressed,Medium,Partner,No
51363,4562,42,Pune,Afternoon,Weekday,Chinese,Breakfast,Premium,629,No,3,4,4,No,Stressed,High,Alone,Yes
51364,4182,30,Hyderabad,Evening,Weekday,South Indian,Snacks,Budget,977,No,34,5,3,No,Celebrating,Medium,Alone,No
51365,4619,29,Chandigarh,Evening,Weekday,Biryani,Lunch,Budget,803,No,67,11,5,No,Lazy,Low,Friends,No
51366,4485,18,Pune,Evening,Weekend,Desserts,Snacks,Budget,1356,No,86,6,1,No,Happy,Medium,Partner,No
51367,4479,49,Mumbai,Evening,Weekend,North Indian,Snacks,Budget,1408,Yes,52,6,2,No,Celebrating,Medium,Partner,No
51368,4458,35,Chandigarh,Afternoon,Weekend,Desserts,Dinner,Mid-range,1260,Yes,4,2,2,No,Stressed,Medium,Family,No
51369,4961,36,Hyderabad,Evening,Weekday,Desserts,Dinner,Budget,821,No,35,5,1,No,Stressed,Low,Alone,No
51370,4934,48,Mumbai,Night,Weekday,South Indian,Breakfast,Budget,1134,No,87,11,4,No,Lazy,Low,Family,Yes
51371,4395,22,Pune,Morning,Weekday,Desserts,Snacks,Mid-range,125,No,69,12,2,No,Celebrating,Low,Family,No
51372,4158,41,Hyderabad,Afternoon,Weekend,Desserts,Snacks,Premium,908,Yes,85,3,4,No,Happy,Medium,Partner,No
51373,4200,43,Chandigarh,Night,Weekday,Biryani,Lunch,Budget,664,No,42,13,2,No,Stressed,Low,Partner,No
51374,4416,23,Delhi,Afternoon,Weekend,Fast Food,Snacks,Budget,446,Yes,96,12,2,No,Celebrating,High,Partner,No
51375,4459,33,Hyderabad,Morning,Weekday,South Indian,Lunch,Premium,1217,Yes,7,12,3,No,Stressed,Medium,Partner,Yes
51376,4004,32,Bangalore,Afternoon,Weekend,South Indian,Breakfast,Mid-range,812,Yes,21,7,4,No,Lazy,High,Partner,Yes
51377,4555,31,Pune,Morning,Weekend,Chinese,Dinner,Premium,1192,No,27,2,1,No,Lazy,Medium,Partner,Yes
51378,4721,26,Chandigarh,Evening,Weekend,Desserts,Lunch,Mid-range,708,No,71,2,4,No,Happy,Low,Alone,Yes
51379,4641,45,Mumbai,Evening,Weekday,Desserts,Lunch,Premium,1143,No,70,10,4,No,Happy,Medium,Partner,Yes
51380,4343,32,Pune,Night,Weekday,South Indian,Snacks,Budget,836,Yes,97,11,5,No,Lazy,Low,Alone,No
51381,4270,37,Hyderabad,Night,Weekday,Biryani,Breakfast,Mid-range,1253,Yes,95,8,4,No,Happy,Medium,Friends,No
51382,4727,24,Hyderabad,Afternoon,Weekend,Chinese,Snacks,Budget,684,Yes,45,13,2,No,Lazy,High,Friends,Yes
51383,4264,50,Hyderabad,Afternoon,Weekday,Desserts,Dinner,Budget,183,No,41,11,1,No,Lazy,Medium,Family,No
51384,4640,21,Mumbai,Morning,Weekday,Desserts,Dinner,Premium,166,Yes,75,5,4,No,Happy,Low,Alone,Yes
51385,4886,22,Pune,Night,Weekend,South Indian,Dinner,Budget,166,Yes,4,13,2,No,Celebrating,Low,Alone,Yes
51386,4241,18,Delhi,Afternoon,Weekday,Biryani,Lunch,Premium,326,No,17,2,3,No,Happy,Low,Family,Yes
51387,4060,40,Hyderabad,Night,Weekend,South Indian,Breakfast,Premium,406,Yes,93,12,3,No,Stressed,Low,Friends,Yes
51388,4378,39,Bangalore,Evening,Weekend,South Indian,Dinner,Budget,540,Yes,90,4,1,No,Happy,Low,Alone,No
51389,4155,39,Mumbai,Evening,Weekday,North Indian,Dinner,Premium,851,No,15,8,1,No,Lazy,Medium,Friends,No
51390,4948,37,Chandigarh,Night,Weekday,South Indian,Lunch,Mid-range,1086,No,23,1,1,No,Happy,Medium,Partner,Yes
51391,4415,32,Pune,Morning,Weekday,South Indian,Snacks,Budget,1190,Yes,25,13,2,No,Stressed,High,Alone,Yes
51392,4535,22,Bangalore,Evening,Weekend,Desserts,Breakfast,Premium,702,No,10,13,1,No,Lazy,Medium,Friends,Yes
51393,4110,37,Delhi,Evening,Weekend,Fast Food,Breakfast,Mid-range,1010,Yes,33,2,4,No,Celebrating,Low,Friends,Yes
51394,4439,40,Pune,Night,Weekend,Desserts,Snacks,Mid-range,903,No,49,13,5,No,Lazy,High,Friends,Yes
51395,4348,39,Pune,Morning,Weekday,Chinese,Breakfast,Budget,1146,No,65,11,1,No,Celebrating,Medium,Alone,No
51396,4737,32,Pune,Night,Weekend,North Indian,Breakfast,Budget,496,Yes,58,9,2,No,Stressed,Medium,Alone,No
51397,4294,30,Chandigarh,Afternoon,Weekend,Fast Food,Snacks,Mid-range,1112,Yes,90,9,3,No,Celebrating,Low,Partner,No
51398,4279,39,Mumbai,Evening,Weekend,North Indian,Breakfast,Budget,387,Yes,44,11,5,No,Lazy,High,Partner,Yes
51399,4518,45,Hyderabad,Afternoon,Weekday,South Indian,Snacks,Premium,869,No,26,14,1,No,Lazy,Medium,Friends,No
51400,4578,48,Hyderabad,Night,Weekend,Biryani,Dinner,Budget,1461,Yes,63,10,1,No,Lazy,High,Alone,Yes
51401,4650,36,Bangalore,Evening,Weekend,Biryani,Lunch,Budget,802,Yes,7,12,3,No,Lazy,Medium,Alone,No
51402,4238,29,Mumbai,Night,Weekend,Chinese,Snacks,Premium,582,No,71,2,2,No,Lazy,Medium,Friends,Yes
51403,4714,31,Hyderabad,Morning,Weekend,North Indian,Breakfast,Budget,460,No,73,6,2,No,Lazy,High,Alone,No
51404,4722,43,Hyderabad,Morning,Weekday,Chinese,Lunch,Mid-range,1305,No,47,11,4,No,Stressed,High,Partner,Yes
51405,4831,47,Hyderabad,Afternoon,Weekday,Biryani,Breakfast,Premium,160,Yes,89,7,3,No,Stressed,Medium,Family,Yes
51406,4405,42,Mumbai,Evening,Weekend,Chinese,Dinner,Mid-range,324,No,60,14,1,No,Stressed,Low,Friends,Yes
51407,4600,33,Pune,Night,Weekend,South Indian,Snacks,Mid-range,1239,No,69,4,4,No,Happy,High,Family,Yes
51408,4669,41,Pune,Evening,Weekend,Desserts,Breakfast,Mid-range,976,No,49,3,3,No,Celebrating,Low,Friends,Yes
51409,4056,41,Chandigarh,Night,Weekday,Chinese,Dinner,Budget,196,No,54,5,2,No,Stressed,High,Alone,No
51410,4004,39,Mumbai,Afternoon,Weekend,Fast Food,Lunch,Premium,377,No,98,6,4,No,Happy,Medium,Alone,Yes
51411,4224,40,Hyderabad,Morning,Weekday,South Indian,Breakfast,Mid-range,423,No,46,9,5,No,Celebrating,Low,Alone,No
51412,4550,23,Delhi,Night,Weekday,North Indian,Breakfast,Mid-range,629,No,36,14,1,No,Lazy,Medium,Family,Yes
51413,4111,18,Mumbai,Afternoon,Weekday,Desserts,Dinner,Budget,691,Yes,4,11,5,No,Lazy,Medium,Friends,Yes
51414,4362,30,Pune,Morning,Weekend,Desserts,Lunch,Mid-range,1089,No,14,4,2,No,Celebrating,Low,Friends,Yes
51415,4757,41,Pune,Morning,Weekday,Desserts,Snacks,Budget,353,Yes,57,7,5,No,Stressed,Medium,Family,No
51416,4129,35,Delhi,Morning,Weekday,North Indian,Snacks,Premium,369,No,54,1,1,No,Celebrating,High,Alone,Yes
51417,4835,40,Pune,Morning,Weekend,North Indian,Lunch,Budget,1380,No,64,5,5,No,Celebrating,Medium,Alone,No
51418,4541,47,Pune,Night,Weekend,Fast Food,Breakfast,Budget,779,No,9,1,3,No,Celebrating,Low,Partner,No
